Date,Oil,SP500,NASDAQ
2022-03-15,99.91000366210938,4262.4501953125,12948.6201171875
2022-03-16,98.0199966430664,4357.85986328125,13436.5498046875
2022-03-17,106.63999938964844,4411.669921875,13614.7802734375
2022-03-18,107.93000030517578,4463.1201171875,13893.83984375
2022-03-21,115.62000274658203,4461.18017578125,13838.4599609375
2022-03-22,115.4800033569336,4511.60986328125,14108.8203125
2022-03-23,121.5999984741211,4456.240234375,13922.599609375
2022-03-24,119.02999877929688,4520.16015625,14191.83984375
2022-03-25,120.6500015258789,4543.06005859375,14169.2998046875
2022-03-28,112.4800033569336,4575.52001953125,14354.900390625
2022-03-29,110.2300033569336,4631.60009765625,14619.6396484375
2022-03-30,113.44999694824219,4602.4501953125,14442.26953125
2022-03-31,107.91000366210938,4530.41015625,14220.51953125
2022-04-01,104.38999938964844,4545.85986328125,14261.5
2022-04-04,107.52999877929688,4582.64013671875,14532.5498046875
2022-04-05,106.63999938964844,4525.1201171875,14204.169921875
2022-04-06,101.06999969482422,4481.14990234375,13888.8203125
2022-04-07,100.58000183105469,4500.2099609375,13897.2998046875
2022-04-08,102.77999877929688,4488.27978515625,13711.0
2022-04-11,98.4800033569336,4412.52978515625,13411.9599609375
2022-04-12,104.63999938964844,4397.4501953125,13371.5703125
2022-04-13,108.77999877929688,4446.58984375,13643.58984375
2022-04-14,111.69999694824219,4392.58984375,13351.080078125
2022-04-18,113.16000366210938,4391.68994140625,13332.3603515625
2022-04-19,107.25,4462.2099609375,13619.66015625
2022-04-20,106.80000305175781,4459.4501953125,13453.0703125
2022-04-21,108.33000183105469,4393.66015625,13174.650390625
2022-04-22,106.6500015258789,4271.77978515625,12839.2900390625
2022-04-25,102.31999969482422,4296.1201171875,13004.849609375
2022-04-26,104.98999786376953,4175.2001953125,12490.740234375
2022-04-27,105.31999969482422,4183.9599609375,12488.9296875
2022-04-28,107.58999633789062,4287.5,12871.5302734375
2022-04-29,109.33999633789062,4131.93017578125,12334.6396484375
2022-05-02,107.58000183105469,4155.3798828125,12536.01953125
2022-05-03,104.97000122070312,4175.47998046875,12563.759765625
2022-05-04,110.13999938964844,4300.169921875,12964.8603515625
2022-05-05,110.9000015258789,4146.8701171875,12317.6904296875
2022-05-06,112.38999938964844,4123.33984375,12144.66015625
2022-05-09,105.94000244140625,3991.239990234375,11623.25
2022-05-10,102.45999908447266,4001.050048828125,11737.669921875
2022-05-11,107.51000213623047,3935.179931640625,11364.240234375
2022-05-12,107.44999694824219,3930.080078125,11370.9599609375
2022-05-13,111.55000305175781,4023.889892578125,11805.0
2022-05-16,114.23999786376953,4008.010009765625,11662.7900390625
2022-05-17,111.93000030517578,4088.85009765625,11984.51953125
2022-05-18,109.11000061035156,3923.679931640625,11418.150390625
2022-05-19,112.04000091552734,3900.7900390625,11388.5
2022-05-20,112.55000305175781,3901.360107421875,11354.6201171875
2022-05-23,113.41999816894531,3973.75,11535.26953125
2022-05-24,113.55999755859375,3941.47998046875,11264.4501953125
2022-05-25,114.02999877929688,3978.72998046875,11434.740234375
2022-05-26,117.4000015258789,4057.840087890625,11740.650390625
2022-05-27,119.43000030517578,4158.240234375,12131.1298828125
2022-05-31,122.83999633789062,4132.14990234375,12081.3896484375
2022-06-01,116.29000091552734,4101.22998046875,11994.4599609375
2022-06-02,117.61000061035156,4176.81982421875,12316.900390625
2022-06-03,119.72000122070312,4108.5400390625,12012.73046875
2022-06-06,119.51000213623047,4121.43017578125,12061.3701171875
2022-06-07,120.56999969482422,4160.68017578125,12175.23046875
2022-06-08,123.58000183105469,4115.77001953125,12086.26953125
2022-06-09,123.06999969482422,4017.820068359375,11754.23046875
2022-06-10,122.01000213623047,3900.860107421875,11340.01953125
2022-06-13,122.2699966430664,3749.6298828125,10809.23046875
2022-06-14,121.16999816894531,3735.47998046875,10828.349609375
2022-06-15,118.51000213623047,3789.989990234375,11099.150390625
2022-06-16,119.80999755859375,3666.77001953125,10646.099609375
2022-06-17,113.12000274658203,3674.840087890625,10798.349609375
2022-06-21,114.6500015258789,3764.7900390625,11069.2998046875
2022-06-22,111.73999786376953,3759.889892578125,11053.080078125
2022-06-23,110.05000305175781,3795.72998046875,11232.1904296875
2022-06-24,113.12000274658203,3911.739990234375,11607.6201171875
2022-06-27,115.08999633789062,3900.110107421875,11524.5498046875
2022-06-28,117.9800033569336,3821.550048828125,11181.5400390625
2022-06-29,116.26000213623047,3818.830078125,11177.8896484375
2022-06-30,114.80999755859375,3785.3798828125,11028.740234375
2022-07-01,111.62999725341797,3825.330078125,11127.849609375
2022-07-05,102.7699966430664,3831.389892578125,11322.240234375
2022-07-06,100.69000244140625,3845.080078125,11361.849609375
2022-07-07,104.6500015258789,3902.6201171875,11621.349609375
2022-07-08,107.0199966430664,3899.3798828125,11635.3095703125
2022-07-11,107.0999984741211,3854.429931640625,11372.599609375
2022-07-12,99.48999786376953,3818.800048828125,11264.73046875
2022-07-13,99.56999969482422,3801.780029296875,11247.580078125
2022-07-14,99.0999984741211,3790.3798828125,11251.1904296875
2022-07-15,101.16000366210938,3863.159912109375,11452.419921875
2022-07-18,106.2699966430664,3830.85009765625,11360.0498046875
2022-07-19,107.3499984741211,3936.68994140625,11713.150390625
2022-07-20,106.91999816894531,3959.89990234375,11897.650390625
2022-07-21,103.86000061035156,3998.949951171875,12059.6103515625
2022-07-22,103.19999694824219,3961.6298828125,11834.1103515625
2022-07-25,105.1500015258789,3966.840087890625,11782.669921875
2022-07-26,104.4000015258789,3921.050048828125,11562.5703125
2022-07-27,106.62000274658203,4023.610107421875,12032.419921875
2022-07-28,107.13999938964844,4072.429931640625,12162.58984375
2022-07-29,110.01000213623047,4130.2900390625,12390.6904296875
2022-08-01,100.02999877929688,4118.6298828125,12368.98046875
2022-08-02,100.54000091552734,4091.18994140625,12348.759765625
2022-08-03,96.77999877929688,4155.169921875,12668.16015625
2022-08-04,94.12000274658203,4151.93994140625,12720.580078125
2022-08-05,94.91999816894531,4145.18994140625,12657.5498046875
2022-08-08,96.6500015258789,4140.06005859375,12644.4599609375
2022-08-09,96.30999755859375,4122.47021484375,12493.9296875
2022-08-10,97.4000015258789,4210.240234375,12854.7998046875
2022-08-11,99.5999984741211,4207.27001953125,12779.91015625
2022-08-12,98.1500015258789,4280.14990234375,13047.1904296875
2022-08-15,95.0999984741211,4297.14013671875,13128.0498046875
2022-08-16,92.33999633789062,4305.2001953125,13102.5498046875
