Date,Oil,SP500,NASDAQ,USD_Index,USD_Normalized,USD_Return
2021-10-06,122.38490842423349,133.93955135709615,159.49853083695734,94.2699966430664,97.33608479948084,0.3085691378743815
2021-10-07,123.6981086011203,135.05101934525038,161.1714981617874,94.22000122070312,97.28446329906684,-0.0530342888974244
2021-10-08,124.36226322965804,134.79256909055457,160.35233920593984,94.06999969482422,97.1295830427507,-0.1592034853911128
2021-10-11,126.26415324660968,133.86711514270593,159.32574562024865,94.31999969482422,97.38771417743192,0.2657595416296843
2021-10-12,125.91697836821932,133.54358770140092,159.10269405094496,94.5199966430664,97.59421593416208,0.2120408703236709
2021-10-13,125.55471744177476,133.9472251294462,160.26544715626164,94.08000183105467,97.13991049384832,-0.4655044727448154
2021-10-14,126.79245283018868,136.23278028715794,163.03474726067176,93.95999908447266,97.01600471328798,-0.1275539373367884
2021-10-15,128.09056695902123,137.24910548844085,163.84764440379217,93.94000244140624,96.9953576886298,-0.0212820809506686
2021-10-18,127.29056880159196,137.7122895913821,165.2166184428322,93.9499969482422,97.00567726219036,0.0106392448117942
2021-10-19,128.42264427329008,138.7304433087328,166.3965351446119,93.79000091552734,96.84047743231363,-0.1702991356167804
2021-10-20,129.53962218086673,139.23875578774044,166.31503491309667,93.55999755859376,96.6029933222906,-0.2452322792285133
2021-10-21,127.7132084684552,139.65589725658143,167.34911474830895,93.7699966430664,96.8198225301184,0.2244539225657149
2021-10-22,129.10188494988208,139.50610881738925,165.9688092985878,93.61000061035156,96.65462270024167,-0.1706260407834614
2021-10-25,129.79622319059553,140.16851124469937,167.4702051028296,93.80999755859376,96.86112445697182,0.2136491260956941
2021-10-26,130.4150966428361,140.42358923615538,167.56919115101675,93.9499969482422,97.00567726219036,0.1492371743864406
2021-10-27,127.667927292158,139.7142299167111,167.57061966060976,93.86000061035156,96.91275383492292,-0.0957917411537612
2021-10-28,127.27547123747053,141.08752042280088,169.90537359123982,93.3499984741211,96.38616411446284,-0.5433647271617659
2021-10-29,127.36603359006486,141.3625472247997,170.45826050709084,94.12000274658205,97.18121242070175,0.8248572951764954
2021-11-01,127.86414956146815,141.61701071495426,171.53094232333444,93.87999725341795,96.93340085958108,-0.2549994540589573
2021-11-02,127.87924712558964,142.13821273345616,172.1213356715064,94.08999633789062,97.15023006740888,0.2236888481214949
2021-11-03,123.75848734153892,143.05660741025622,173.9028697254029,93.86000061035156,96.91275383492292,-0.244442274939749
2021-11-04,121.56981270268278,143.65486189682764,175.3186945828231,94.3499984741211,97.41868865318771,0.5220518437920152
2021-11-05,124.89056281323704,144.1910967154606,175.66272909991113,94.31999969482422,97.38771417743192,-0.0317952090959527
2021-11-08,125.9320759323408,144.31910782804215,175.7811879893921,94.0500030517578,97.10893601809248,-0.2862559838210265
2021-11-09,127.96980947818398,143.81416761227425,174.7273130926771,93.95999908447266,97.01600471328798,-0.0956979950714309
2021-11-10,124.73962172022406,142.63117766776372,171.8255912230652,94.8499984741211,97.93495092255016,0.9472109390383344
2021-11-11,125.0867965986144,142.70975889516865,172.7227382101505,95.18000030517578,98.27568591093832,0.3479197009631285
2021-11-12,124.03018591538914,143.7405023952811,174.44597188757564,95.12999725341795,98.22405653298722,-0.0525352506802745
2021-11-15,123.84906121020047,143.73895864810913,174.3677690428653,95.41000366210938,98.51317002096134,0.294340814438887
2021-11-16,124.42264197007664,144.29454276382003,175.6877011661042,95.91999816894533,99.03975186388436,0.5345293860820499
2021-11-17,121.1773566479953,143.9191424199691,175.11259179650978,95.83000183105467,98.94682843661693,-0.0938243740706834
2021-11-18,122.6264118698408,144.406277085831,175.90601609833644,95.54000091552734,98.64739537508224,-0.3026201711219922
2021-11-19,119.07924436173349,144.20430099952384,176.60695245952297,96.06999969482422,99.1946321202005,0.55474018653765
2021-11-22,120.30188218602594,143.74326015721942,174.37777935068976,96.5,99.63861798695368,0.4475906178221356
2021-11-23,124.24150574882076,143.98146184463997,173.5020814888464,96.48999786376952,99.62829053585608,-0.0103649080108514
2021-11-24,124.1509433962264,144.31173381242454,174.27297185739437,96.83999633789062,99.98967254890238,0.3627303159600359
2021-11-26,109.76603957841982,141.03227525701516,170.38424652509673,96.08999633789062,99.2152791448587,-0.7744733874040288
2021-11-29,110.85283387382074,142.8939294315698,173.58666429369384,96.33999633789062,99.47341027953992,0.2601727646246443
